1reg_Pseudomonassyringae.317.GCF_000452525.2_USA011_091113_2_NZ_AVDX02000176.1_19_4127	Pseudo
1reg_Pseudomonassyringae.317.GCF_002699965.1_ASM269996v1_genomic_NZ_LKEN01000006.1_17_4200	Pseudo
1reg_Pseudomonassyringae.317.GCF_003699185.1_ASM369918v1_genomic_NZ_RBPE01000608.1_2_4755	Pseudo
1reg_Pseudomonassyringae.317.GCF_002318895.1_ASM231889v1_genomic_NZ_NHSU01000106.1_12_4088	Pseudo
1reg_Pseudomonassyringae.317.GCF_900235865.1_CFBP2118_genomic_NZ_LT962481.1_4985_3813	Pseudo
1reg_Pseudomonassyringae.317.GCF_000331385.1_PSSB64v1_NZ_CM001763.1_881_4123	Pseudo
1reg_Pseudomonassyringae.317.GCF_001482725.1_ASM148272v1_genomic_NZ_CP013183.1_4911_Pseudomonassyringae.317.GCF_002916225.1_5264_genomic_NZ_NBAQ01000011.1_30_3780	Pseudo
1reg_Pseudomonassyringae.317.GCF_003699285.1_ASM369928v1_genomic_NZ_RBNN01000081.1_27_4521	Pseudo
1reg_Pseudomonassyringae.317.GCF_000800685.1_ASM80068v1_genomic_NZ_JRUO01000008.1_123_4054	Pseudo
1reg_Pseudomonassyringae.317.GCF_001401335.1_PttICMP459_genomic_NZ_LJRP01000141.1_1_4557	Pseudo
1reg_Pseudomonassyringae.317.GCF_003699335.1_ASM369933v1_genomic_NZ_RBNQ01000077.1_8_4297	Pseudo
1reg_Pseudomonassyringae.317.GCF_002318665.1_ASM231866v1_genomic_NZ_NHSS01000137.1_1_4981	Pseudo
1reg_Pseudomonassyringae.317.GCF_002906015.1_ASM290601v1_genomic_NZ_MLES01000007.1_224_Pseudomonassyringae.317.GCF_002905855.1_ASM290585v1_genomic_NZ_MLEL01000014.1_119_4344	Pseudo
1reg_Pseudomonassyringae.317.GCF_002770765.1_ASM277076v1_genomic_NZ_NQWX01000003.1_1_4891	Pseudo
1reg_Pseudomonasamygdali.47877.GCF_001400475.1_PlaICMP3507_genomic_NZ_LJQP01000032.1_19_3650	Pseudo
1reg_Pseudomonasamygdali.47877.GCF_003416165.1_ASM341616v1_genomic_NZ_QPDY01000016.1_1_Pseudomonasamygdali.47877.GCF_003416145.1_ASM341614v1_genomic_NZ_QPDZ01000022.1_205_Pseudomonasamygdali.47877.GCF_003415755.1_ASM341575v1_genomic_NZ_QPDX01000072.1_16_	Pseudo
1reg_Pseudomonasamygdali.47877.GCF_000934645.1_ASM93464v1_genomic_NZ_JWJF01000106.1_234_5106	Pseudo
1reg_Pseudomonassyringae.317.GCF_000452605.1_CC440_0923_2_NZ_AVEC02000111.1_238_4364	Pseudo
1reg_Pseudomonassyringae.317.GCF_000738515.1_Alf3_v1_genomic_NZ_KL995093.1_141_4867	Pseudo
1reg_Pseudomonassyringae.317.GCF_003412685.1_ASM341268v1_genomic_NZ_QPBX01000125.1_2_3630	Pseudo
1reg_Pseudomonasamygdali.47877.GCF_001006455.1_PSt_v01_genomic_NZ_LCWS01000012.1_133_3897	Pseudo
1reg_Pseudomonasamygdali.47877.GCF_003703175.1_ASM370317v1_genomic_NZ_RBUZ01000257.1_5_4607	Pseudo
1reg_Pseudomonasamygdali.47877.GCF_001400525.1_PmoICMP4331_genomic_NZ_LJQU01000288.1_4_4628	Pseudo
1reg_Pseudomonasviridiflava.33069.GCF_002723575.1_ASM272357v1_genomic_NZ_LKCA01000017.1_1_4114	Pseudo
1reg_Pseudomonasfloridensis.1958950.GCF_002087235.1_ASM208723v1_genomic_NZ_MUIO01000166.1_7_4753	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900586525.1_p24_NZ_UTXZ01000052.1_3_Pseudomonassp286.1705700.GCF_900583595.1_p20_NZ_UTMP01000021.1_3_Pseudomonassp286.1705700.GCF_900583715.1_p20_NZ_UTMZ01000098.1_3_Pseudomonassp286.1705700.GCF_900581315.1_p12_NZ_UTDQ01	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900586675.1_p24_NZ_UTYI01000046.1_82_4807	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900589725.1_p2_NZ_UUKA01000028.1_52_3974	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900590585.1_p3_NZ_UUNJ01000020.1_46_Pseudomonassp286.1705700.GCF_900576675.1_p11_NZ_USZU01000021.1_8_Pseudomonassp286.1705700.GCF_900590395.1_p3_NZ_UUMO01000022.1_46_Pseudomonassp286.1705700.GCF_900599675.1_p5_NZ_UVWC010	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900590675.1_p4_NZ_UUNM01000070.1_21_Pseudomonassp286.1705700.GCF_900583025.1_p1_NZ_UTKJ01000058.1_22_3664	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900598895.1_p4_NZ_UVTJ01000044.1_5_3826	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900580995.1_p11_NZ_UTCJ01000021.1_28_4122	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900587845.1_p25_NZ_UUCV01000007.1_40_3725	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900584955.1_p21_NZ_UTRU01000026.1_40_Pseudomonassp286.1705700.GCF_900587265.1_p25_NZ_UUAT01000096.1_40_Pseudomonassp286.1705700.GCF_900584515.1_p21_NZ_UTPZ01000063.1_40_3938	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900587475.1_p25_NZ_UUBK01000040.1_40_4501	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900587065.1_p24_NZ_UTZT01000035.1_40_Pseudomonassp286.1705700.GCF_900584325.1_p20_NZ_UTPJ01000018.1_105_Pseudomonassp286.1705700.GCF_900583655.1_p20_NZ_UTMR01000053.1_40_Pseudomonassp286.1705700.GCF_900583965.1_p20_NZ_UT	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900581575.1_p12_NZ_UTEU01000053.1_8_4630	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900591155.1_p4_NZ_UUPM01000001.1_496_Pseudomonassp286.1705700.GCF_900583855.1_p20_NZ_UTNM01000021.1_10_Pseudomonassp286.1705700.GCF_900586875.1_p24_NZ_UTYZ01000037.1_8_Pseudomonassp286.1705700.GCF_900584125.1_p20_NZ_UTOQ	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900586705.1_p24_NZ_UTYL01000322.1_51_4654	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900590365.1_p3_NZ_UUMQ01000002.1_34_Pseudomonassp286.1705700.GCF_900590865.1_p4_NZ_UUOK01000091.1_3_Pseudomonassp286.1705700.GCF_900587485.1_p25_NZ_UUBM01000026.1_101_Pseudomonassp286.1705700.GCF_900584995.1_p21_NZ_UTRW0	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900588425.1_p26_NZ_UUFA01000040.1_1_3821	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900590335.1_p3_NZ_UUML01000009.1_1_Pseudomonassp286.1705700.GCF_900601585.1_p8_NZ_UWDR01000065.1_1_Pseudomonassp286.1705700.GCF_900580465.1_p11_NZ_UTAM01000067.1_1_Pseudomonassp286.1705700.GCF_900581535.1_p12_NZ_UTEK0100	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900582575.1_p13_NZ_UTIP01000052.1_35_Pseudomonassp286.1705700.GCF_900587415.1_p25_NZ_UUBD01000037.1_513_Pseudomonassp286.1705700.GCF_900581655.1_p12_NZ_UTEZ01000353.1_5_3652	Pseudo
1reg_Pseudomonasputida.303.GCF_000802565.1_ASM80256v1_genomic_NZ_JTCJ01000131.1_1_4618	Pseudo
1reg_Pseudomonasputida.303.GCF_001005285.1_ASM100528v1_genomic_NZ_LBME01000012.1_31_3746	Pseudo
1reg_Pseudomonasputida.303.GCF_007049805.1_ASM704980v1_genomic_NZ_SCFX01000025.1_44_5006	Pseudo
1reg_Pseudomonasasiatica.2219225.GCF_005223295.1_ASM522329v1_genomic_NZ_SWEK01000004.1_493_4397	Pseudo
1reg_Pseudomonasputida.303.GCF_000367825.1_Pseudomonas_putida_TRO1_genomic_NZ_APBQ01000079.1_1_4308	Pseudo
1reg_Pseudomonasplecoglossicida.70775.GCF_000730665.1_ASM73066v1_genomic_NZ_BBIV01000024.1_11_4727	Pseudo
1reg_Pseudomonasplecoglossicida.70775.GCF_003391255.1_ASM339125v1_genomic_NZ_CP031146.1_621_4184	Pseudo
1reg_Pseudomonasplecoglossicida.70775.GCF_003391255.1_ASM339125v1_genomic_NZ_CP031146.1_1659_Pseudomonasplecoglossicida.70775.GCF_000412715.1_ASM41271v1_genomic_NZ_KE166441.1_46_Pseudomonasplecoglossicida.70775.GCF_000730665.1_ASM73066v1_genomic_NZ_BBIV0	Pseudo
1reg_Pseudomonasputida.303.GCF_002741075.1_IEC330191_NZ_CP016634.1_1064_4625	Pseudo
1reg_Pseudomonasmonteilii.76759.GCF_001753835.1_ASM175383v1_genomic_NZ_BCAP01000015.1_1_4976	Pseudo
1reg_Pseudomonasmonteilii.76759.GCF_001319945.1_ASM131994v1_genomic_NZ_BCAO01000001.1_1_4489	Pseudo
1reg_Pseudomonassp101B.1546029.GCF_000935045.1_ASM93504v1_genomic_NZ_JYKS01000060.1_8_5048	Pseudo
1reg_PseudomonasspR102017.1981709.GCF_002113545.1_ASM211354v1_genomic_NZ_NEIM01000060.1_28_PseudomonasspR172017.1981703.GCF_002112665.1_ASM211266v1_genomic_NZ_NEIG01000022.1_28_PseudomonasspR142017.1981706.GCF_002113525.1_ASM211352v1_genomic_NZ_NEIJ01000	Pseudo
1reg_Pseudomonasputida.303.GCF_000219705.1_ASM21970v1_genomic_NC_015733.1_2912_3936	Pseudo
1reg_PseudomonasspCC12022201a.1378075.GCF_003097235.1_ASM309723v1_genomic_NZ_QEQQ01000020.1_8_3870	Pseudo
1reg_Pseudomonasputida.303.GCF_002025705.1_ASM202570v1_genomic_NZ_CP018846.1_2298_5088	Pseudo
1reg_PseudomonasspCC12022201a.1378075.GCF_003097235.1_ASM309723v1_genomic_NZ_QEQQ01000009.1_22_PseudomonasspCC12022201b.1378078.GCF_003208295.1_ASM320829v1_genomic_NZ_QKMK01000008.1_23_3869	Pseudo
1reg_Pseudomonasputida.303.GCF_002906795.1_ASM290679v1_genomic_NZ_MINF01000031.1_2654_4426	Pseudo
1reg_Pseudomonasspp99361.2479852.GCF_003936655.1_ASM393665v1_genomic_NZ_RHQS01000069.1_4_4250	Pseudo
1reg_PseudomonasspNBRC111144.1661059.GCF_001321005.1_ASM132100v1_genomic_NZ_BCBU01000051.1_27_4707	Pseudo
1reg_PseudomonasspGTC16481.1661061.GCF_001753875.1_ASM175387v1_genomic_NZ_BCAR01000155.1_4_4160	Pseudo
1reg_Pseudomonasputida.303.GCF_900455605.1_44787_H01_genomic_NZ_UGUZ01000001.1_4100_4943	Pseudo
1reg_PseudomonasspNBRC111124.1661039.GCF_001320245.1_ASM132024v1_genomic_NZ_BCBA01000013.1_200_3692	Pseudo
1reg_PseudomonasspR42017.1981676.GCF_002112285.1_ASM211228v1_genomic_NZ_NEHF01000008.1_144_PseudomonasspR102017.1981709.GCF_002113545.1_ASM211354v1_genomic_NZ_NEIM01000038.1_98_PseudomonasspR172017.1981703.GCF_002112665.1_ASM211266v1_genomic_NZ_NEIG01000	Pseudo
1reg_PseudomonasspC5pp.1586081.GCF_000814065.1_ASM81406v1_genomic_NZ_JWLN01000027.1_47_3883	Pseudo
1reg_Pseudomonasputida.303.GCF_003721355.1_ASM372135v1_genomic_NZ_RJAI01000039.1_40_4162	Pseudo
1reg_Pseudomonasputida.303.GCF_000219705.1_ASM21970v1_genomic_NC_015733.1_1638_3935	Pseudo
1reg_Pseudomonasplecoglossicida.70775.GCF_000831585.1_ASM83158v1_genomic_NZ_CP010359.1_3268_Pseudomonastaiwanensis.470150.GCF_000500605.1_PseudoSJ9_genomic_NZ_AXUP01000336.1_8_4287	Pseudo
1reg_PseudomonasspB222017.1981736.GCF_002113105.1_ASM211310v1_genomic_NZ_NEJN01000017.1_3_5004	Pseudo
1reg_PseudomonasspMR02.2048282.GCF_002797475.1_ASM279747v1_genomic_NZ_PESJ01000017.1_24_Pseudomonasasiatica.2219225.GCF_005222715.1_ASM522271v1_genomic_NZ_SWEE01000001.1_2302_3806	Pseudo
1reg_Pseudomonasasiatica.2219225.GCF_005223195.1_ASM522319v1_genomic_NZ_SWEF01000001.1_1335_4895	Pseudo
1reg_Pseudomonasputida.303.GCF_000325725.1_ASM32572v1_genomic_NC_019905.1_1549_Pseudomonasasiatica.2219225.GCF_005223255.1_ASM522325v1_genomic_NZ_SWEG01000002.1_400_PseudomonasspFFUPPS41.2060417.GCF_002858645.1_ASM285864v1_genomic_NZ_PJQP01000026.1_78_Ps	Pseudo
1reg_Pseudomonasasiatica.2219225.GCF_005223285.1_ASM522328v1_genomic_NZ_SWEI01000010.1_120_Pseudomonasplecoglossicida.70775.GCF_002864775.1_ASM286477v1_genomic_NZ_PJCJ01000013.1_24_Pseudomonasplecoglossicida.70775.GCF_002864905.1_ASM286490v1_genomic_NZ_P	Pseudo
1reg_Pseudomonasmonteilii.76759.GCF_001534745.1_ASM153474v1_genomic_NZ_CP013997.1_1751_4243	Pseudo
1reg_PseudomonasspNBRC111127.1661042.GCF_001320345.1_ASM132034v1_genomic_NZ_BCBD01000302.1_1_4038	Pseudo
1reg_Pseudomonasmonteilii.76759.GCF_001571445.1_ASM157144v1_genomic_NZ_JFBC01000224.1_1_4646	Pseudo
1reg_Pseudomonasputida.303.GCF_000412675.1_ASM41267v1_genomic_NC_021505.1_2469_Pseudomonasputida.303.GCF_900455645.1_43222_D01_genomic_NZ_UGUX01000001.1_219_4539	Pseudo
1reg_Pseudomonasputida.303.GCF_001542955.1_ASM154295v1_genomic_NZ_LNNI01000030.1_5_4783	Pseudo
1reg_Pseudomonasputida.303.GCF_000498395.2_ASM49839v3_genomic_NZ_CP010979.1_1758_4493	Pseudo
1reg_Pseudomonasputida.303.GCF_002094785.1_ASM209478v1_genomic_NZ_NBWB01000020.1_237_4882	Pseudo
1reg_Pseudomonasputida.303.GCF_900455605.1_44787_H01_genomic_NZ_UGUZ01000001.1_2329_4942	Pseudo
1reg_PseudomonasspC5pp.1586081.GCF_000814065.1_ASM81406v1_genomic_NZ_JWLN01000012.1_97_3882	Pseudo
1reg_Pseudomonasshirazica.1940636.GCF_900291065.1_Pseudomonas_sp_NZ_OLKI01000030.1_38_3944	Pseudo
1reg_Pseudomonasputida.303.GCF_001027965.1_ASM102796v1_genomic_NZ_LDPF01000031.1_1_3934	Pseudo
1reg_PseudomonasspNBRC111121.1661036.GCF_001320165.1_ASM132016v1_genomic_NZ_BCAX01000006.1_205_3862	Pseudo
1reg_Pseudomonasputida.303.GCF_003671955.1_ASM367195v1_genomic_NZ_CP022561.1_2863_4978	Pseudo
1reg_Pseudomonasputida.303.GCF_000271965.2_ASM27196v2_genomic_NZ_CP015876.1_2577_4702	Pseudo
1reg_Pseudomonasputida.303.GCF_002165695.1_ASM216569v1_genomic_NZ_NHBB01000007.1_77_4197	Pseudo
1reg_Pseudomonasputida.303.GCF_002906815.1_ASM290681v1_genomic_NZ_MING01000019.1_151_4145	Pseudo
1reg_Pseudomonasputida.303.GCF_000390005.2_ASM39000v2_genomic_NZ_AOUR02000152.1_52_4794	Pseudo
1reg_Pseudomonasputida.303.GCF_002094775.1_ASM209477v1_genomic_NZ_NBWA01000008.1_1_4729	Pseudo
1reg_Pseudomonasputida.303.GCF_900636645.1_43295_H02_genomic_NZ_LR134299.1_2749_PseudomonasspKBS0802.2578115.GCF_005937845.2_ASM593784v2_genomic_NZ_CP042180.1_2701_Pseudomonasputida.303.GCF_900167985.1_IMG-taxon_2667527229_annotated_assembly_genomic_NZ_L	Pseudo
1reg_Pseudomonasputida.303.GCF_000226475.1_ASM22647v2_genomic_NZ_AGFJ01000028.1_1_3742	Pseudo
1reg_Pseudomonasputida.303.GCF_000294445.2_ASM29444v2_genomic_NZ_ALPV02000017.1_730_4274	Pseudo
1reg_Pseudomonasputida.303.GCF_002554535.1_ASM255453v1_genomic_NZ_PDEH01000001.1_2712_3847	Pseudo
1reg_Pseudomonasputida.303.GCF_002554535.1_ASM255453v1_genomic_NZ_PDEH01000001.1_3742_3848	Pseudo
1reg_PseudomonasspNBRC111139.1661054.GCF_001753955.1_ASM175395v1_genomic_NZ_BCBP01000142.1_1_4865	Pseudo
1reg_Pseudomonasputida.303.GCF_003053335.1_ASM305333v1_genomic_NZ_QAYO01000073.1_1_4826	Pseudo
1reg_Pseudomonasputida.303.GCF_007279645.1_ASM727964v1_genomic_NZ_QWEF01000001.1_3244_5111	Pseudo
1reg_Pseudomonasagarici.46677.GCF_900109755.1_IMG-taxon_2667527210_annotated_assembly_genomic_NZ_FOAR01000004.1_103_3628	Pseudo
1reg_Pseudomonasgraminis.158627.GCF_900111735.1_IMG-taxon_2671180035_annotated_assembly_genomic_NZ_FOHW01000031.1_59_4688	Pseudo
1reg_Pseudomonasgraminis.158627.GCF_004364335.1_ASM436433v1_genomic_NZ_SOCR01000001.1_117_4860	Pseudo
1reg_PseudomonasspLS2.2315859.GCF_003605735.1_ASM360573v1_genomic_NZ_QXTJ01000008.1_281_4762	Pseudo
1reg_PseudomonasspRIT409.2202159.GCF_003052515.2_ASM305251v2_genomic_NZ_QARE02000003.1_44_PseudomonasspRIT412.2202161.GCF_003057685.2_ASM305768v2_genomic_NZ_QBJA02000002.1_320_4156	Pseudo
1reg_PseudomonasspNFR16.1566248.GCF_900108875.1_IMG-taxon_2600255283_annotated_assembly_genomic_NZ_FNYJ01000001.1_291_5062	Pseudo
1reg_PseudomonasspRITPIq.1690247.GCF_001297125.1_ASM129712v1_genomic_NZ_LHPC01000029.1_1_5115	Pseudo
1reg_PseudomonasspKK4.1855729.GCF_001984065.1_ASM198406v1_genomic_NZ_LYVP01000164.1_1_4863	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900583575.1_p20_NZ_UTMO01000070.1_118_3963	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900586845.1_p24_NZ_UTYY01000022.1_1_4329	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900586795.1_p24_NZ_UTYU01000052.1_3_4255	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900576715.1_p24_NZ_USZX01000173.1_19_5046	Pseudo
1reg_Pseudomonassp286.1705700.GCF_900586935.1_p24_NZ_UUAD01000047.1_119_5058	Pseudo
1reg_PseudomonasspFW300N1A1.2075555.GCF_002901565.1_ASM290156v1_genomic_NZ_PPSF01000065.1_23_3902	Pseudo
1reg_Pseudomonasfluorescens.294.GCF_902498255.1_PS938_genomic_NZ_CABVJE010000028.1_45_4149	Pseudo
1reg_PseudomonasspGM55.1144333.GCF_000282395.1_GM55_NZ_AKJJ01000065.1_34_4629	Pseudo
1reg_Pseudomonasputida.303.GCF_001976065.1_ASM197606v1_genomic_NZ_MNAH01000001.1_1290_4703	Pseudo
1reg_PseudomonasspGM74.1144336.GCF_000282455.1_GM74_NZ_AKJG01000090.1_35_4736	Pseudo
1reg_PseudomonasspRoot562.1736561.GCF_001427125.1_Root562_genomic_NZ_LMGK01000025.1_403_4181	Pseudo
1reg_PseudomonasspSample22.2448266.GCF_004307635.1_ASM430763v1_genomic_NZ_RCNY01000048.1_71_3903	Pseudo
1reg_PseudomonasspSample24.2448268.GCF_004307605.1_ASM430760v1_genomic_NZ_RCNW01000386.1_1_4034	Pseudo
1reg_Pseudomonasfluorescens.294.GCF_000802965.1_ASM80296v1_genomic_NZ_JSAK01000035.1_48_4569	Pseudo
1reg_Pseudomonasreinekei.395598.GCF_900104125.1_IMG-taxon_2639762506_annotated_assembly_genomic_NZ_LT629709.1_4715_Pseudomonasreinekei.395598.GCF_008801455.1_ASM880145v1_genomic_NZ_VZPS01000031.1_4_Pseudomonasreinekei.395598.GCF_001945365.1_ASM194536v1_g	Pseudo
1reg_Pseudomonasfluorescens.294.GCF_902497975.1_PS854_genomic_NZ_CABVIF010000017.1_11_4821	Pseudo
1reg_Pseudomonasfluorescens.294.GCF_902497845.1_PS712_genomic_NZ_CABVIB010000043.1_33_4927	Pseudo
1reg_PseudomonasspGW456E7.2070669.GCF_002884295.1_GW456-E7_genomic_NZ_POHQ01000051.1_30_5035	Pseudo
1reg_Pseudomonasabietaniphila.89065.GCF_000876035.1_ASM87603v1_genomic_NZ_BBQR01000034.1_47_4289	Pseudo
1reg_PseudomonasspLP7YM.2485137.GCF_004364435.1_ASM436443v1_genomic_NZ_SOCT01000030.1_4_4880	Pseudo
1reg_Pseudomonasgraminis.158627.GCF_900111735.1_IMG-taxon_2671180035_annotated_assembly_genomic_NZ_FOHW01000009.1_145_4687	Pseudo
1reg_Pseudomonasgraminis.158627.GCF_004364335.1_ASM436433v1_genomic_NZ_SOCR01000001.1_107_4859	Pseudo
1reg_PseudomonasspVI41.1941346.GCF_002029345.1_ASM202934v1_genomic_NZ_MULM01000141.1_24_4366	Pseudo
1reg_Pseudomonassilesiensis.1853130.GCF_001661075.1_ASM166107v1_genomic_NZ_CP014870.1_2249_4187	Pseudo
